DA_ID,Median_Household_Income,latitude,longitude
35200998,78848,43.66718,-79.43508
35200999,65792,43.667534,-79.437349
35201000,65152,43.664314000000005,-79.43602
35201001,65152,43.665459000000006,-79.440623
35201002,76544,43.664594,-79.440275
35201003,80384,43.663733,-79.43990600000001
35201004,78848,43.66134,-79.438976
35201005,75520,43.661502,-79.437842
35201006,52352,43.661753000000004,-79.436748
35201007,56256,43.661551,-79.435388
35201008,68992,43.661831,-79.434161
35201009,64853,43.662034999999996,-79.432884
35201010,62976,43.662607,-79.43119200000001
35201011,68864,43.664957,-79.433213
35201012,66688,43.665614,-79.431708
35201013,63531,43.665879,-79.43050699999999
35201014,83200,43.665091,-79.428876
35201015,64640,43.665363,-79.427706
35201016,52672,43.662577,-79.428674
35201017,58197,43.663176,-79.425226
35201018,71936,43.660389,-79.424363
35201019,79360,43.660634,-79.423153
35201020,68992,43.660896,-79.42195500000001
35201023,70451,43.662281,-79.417237
35201024,73600,43.662488,-79.41563199999999
35201025,80896,43.663317,-79.412959
35201026,57472,43.661699,-79.411885
35201027,76288,43.660315000000004,-79.41108100000001
35201028,60160,43.660902,-79.408156
35201029,71168,43.664755,-79.408635
35201030,70528,43.663188,-79.405688
35201031,64896,43.665457,-79.40407900000001
35201032,27968,43.663699,-79.403126
35201033,52480,43.667145,-79.405236
35201034,48640,43.668110999999996,-79.402895
35201035,79616,43.668366,-79.400699
35201036,19136,43.666281,-79.40025200000001
35201038,56832,43.669548,-79.399445
35201039,108288,43.669984,-79.396277
35201040,155136,43.672403,-79.398482
35201041,80512,43.672676,-79.394793
35201044,91968,43.675204,-79.40094
35201045,48128,43.673964,-79.40232900000001
35201046,45696,43.673770000000005,-79.403325
35201047,58496,43.67375,-79.405455
35201048,75904,43.673271,-79.40768
35201049,79872,43.672769,-79.410067
35201050,85248,43.670840999999996,-79.407028
35201051,39808,43.671465000000005,-79.406171
35201052,57856,43.670684,-79.40481199999999
35201053,56149,43.670936,-79.403642
35201054,46976,43.671222,-79.40222800000001
35201055,52224,43.67155,-79.400751
35201056,66816,43.669515000000004,-79.405746
35201057,73216,43.669491,-79.407884
35201058,50611,43.667260999999996,-79.40647299999999
35201059,87296,43.667208,-79.40828499999999
35201060,71339,43.666944,-79.40987700000001
35201061,90496,43.667909,-79.411635
35201062,107947,43.669674,-79.41009
35201063,82304,43.671974,-79.412643
35201064,74342,43.671103,-79.414661
35201065,94208,43.669824,-79.417775
35201066,90965,43.668299,-79.41721700000001
35201067,114944,43.666659,-79.41545500000001
35201068,75008,43.668265000000005,-79.413494
35201069,83200,43.665283,-79.414247
35201070,73216,43.665462,-79.417187
35201071,72448,43.665186,-79.41839499999999
35201072,77227,43.66401,-79.423408
35201073,86528,43.67154,-79.418195
35201076,78848,43.677858,-79.42251
35201077,153088,43.67876,-79.41848
35201078,73216,43.680413,-79.42005
35201079,147968,43.680014,-79.415273
35201080,88064,43.681641,-79.415588
35201081,92928,43.677620000000005,-79.413444
35201104,58496,43.680803000000004,-79.426412
35201105,65792,43.681323,-79.424366
35201106,58048,43.681963,-79.42128199999999
35201107,67413,43.68306,-79.418951
35201109,66944,43.678953,-79.425892
35201110,59520,43.679846000000005,-79.428504
35201111,66816,43.679277,-79.430657
35201112,93184,43.677934,-79.433298
35201113,42944,43.679457,-79.434086
35201114,56363,43.678853000000004,-79.438063
35201122,66176,43.687836,-79.44008199999999
35201123,75136,43.689040999999996,-79.441035
35201124,69376,43.687360999999996,-79.443306
35201125,81152,43.689561,-79.44415500000001
35201126,70912,43.689434999999996,-79.446332
35201127,62336,43.687193,-79.445688
35201128,62656,43.689549,-79.449632
35201129,73472,43.688,-79.4504
35201130,76544,43.686785,-79.449962
35201131,76032,43.684969,-79.45133100000001
35201132,62336,43.685526,-79.447776
35201133,83712,43.683093,-79.447343
35201134,55424,43.683209999999995,-79.445228
35201139,50731,43.679213,-79.444159
35201140,87680,43.680644,-79.445532
35201141,74581,43.680802,-79.447418
35201142,70656,43.678344,-79.446674
35201143,68096,43.677812,-79.449099
35201144,75008,43.676218,-79.446526
35201145,63104,43.674092,-79.447631
35201146,74880,43.674649,-79.445861
35201147,84992,43.673113,-79.445074
35201148,72448,43.674627,-79.443272
35201149,55936,43.673497999999995,-79.442273
35201150,74240,43.675964,-79.441654
35201151,58880,43.6767,-79.443969
35201152,56192,43.677993,-79.44044699999999
35201153,93952,43.675124,-79.43954599999999
35201154,99669,43.675278000000006,-79.436574
35201155,86528,43.676528999999995,-79.435668
35201156,56960,43.676064000000004,-79.43365
35201157,97536,43.675628,-79.431815
35201158,70656,43.674005,-79.450263
35201159,78848,43.673396999999994,-79.455878
35201160,48256,43.671144,-79.455013
35201161,19008,43.670598999999996,-79.45504
35201162,67840,43.66938,-79.454033
35201163,66816,43.669073,-79.455803
35201164,64320,43.669349,-79.452086
35201165,83200,43.666117,-79.456024
35201166,58112,43.668215999999994,-79.458208
35201167,14315,43.669662,-79.458386
35201168,75008,43.669519,-79.459748
35201169,54144,43.671012,-79.457415
35201170,58240,43.673324,-79.45859200000001
35201171,61440,43.672457,-79.461943
35201172,64128,43.675028000000005,-79.461962
35201173,59392,43.675540000000005,-79.459671
35201174,71936,43.676325,-79.458851
35201175,78208,43.677397,-79.463025
35201176,81536,43.679004,-79.462308
35201177,81493,43.679204999999996,-79.461221
35201178,81920,43.679433,-79.460176
35201179,82048,43.67856,-79.458943
35201180,77312,43.676474,-79.456037
35201181,85760,43.679258000000004,-79.457116
35201182,73600,43.679004,-79.455637
35201185,78592,43.680008,-79.449987
35201186,80128,43.682252000000005,-79.450937
35201187,60800,43.682843,-79.449374
35201188,72448,43.686690999999996,-79.453598
35201191,72448,43.686048,-79.464025
35201192,82688,43.687209,-79.46544200000001
35201193,79232,43.686207,-79.467371
35201194,67328,43.684740000000005,-79.46463100000001
35201195,81920,43.683721000000006,-79.46315899999999
35201196,72192,43.682139,-79.464523
35201197,75520,43.679912,-79.464139
35201198,96000,43.67667,-79.466122
35201199,62208,43.680862,-79.468772
35201200,69632,43.68298,-79.469167
35201201,80384,43.684697,-79.471411
35201202,67072,43.685332,-79.469132
35201203,78080,43.687681,-79.471806
35201204,79744,43.689171,-79.468549
35201205,45056,43.689824,-79.472249
35201206,60928,43.69068,-79.467388
35201209,35264,43.691841,-79.470896
35201210,66304,43.693711,-79.47144200000001
35201211,45440,43.691651,-79.47301999999999
35201212,75264,43.694841,-79.47325699999999
35201213,52352,43.692384000000004,-79.477085
35201214,83200,43.694410999999995,-79.477823
35201215,41216,43.693243,-79.481032
35201216,62592,43.695283,-79.48078100000001
35201217,32704,43.691105,-79.48132700000001
35201219,56960,43.697108,-79.49084599999999
35201222,98048,43.699118,-79.492294
35201228,59136,43.691143,-79.502617
35201240,67840,43.681090000000005,-79.49234200000001
35201241,73728,43.680417,-79.495409
35201242,19776,43.678703999999996,-79.494561
35201243,75648,43.678358,-79.49185200000001
35201244,61952,43.676774,-79.492319
35201249,64448,43.670786,-79.490071
35201250,72064,43.671759,-79.484297
35201251,51072,43.669951,-79.484373
35201252,68779,43.669069,-79.488951
35201253,72704,43.668651000000004,-79.492855
35201254,71424,43.667643,-79.495599
35201255,81152,43.668944,-79.497233
35201256,83200,43.670432,-79.497377
35201257,94976,43.670559999999995,-79.500217
35201259,68352,43.672576,-79.495855
35201263,60032,43.679465,-79.49867900000001
35201264,70997,43.678996000000005,-79.501548
35201267,77696,43.666696,-79.502308
35201278,124672,43.657737,-79.48447
35201279,106496,43.658419,-79.482584
35201280,109312,43.659157,-79.480765
35201281,108800,43.659314,-79.478426
35201282,82688,43.661522,-79.479678
35201283,101376,43.662608,-79.477654
35201284,103168,43.663247999999996,-79.479725
35201285,75008,43.665211,-79.480646
35201286,49920,43.666015,-79.47740999999999
35201287,62848,43.665927,-79.47466800000001
35201288,87936,43.666777,-79.476546
35201289,72192,43.663936,-79.472207
35201290,84480,43.664212,-79.473501
35201291,100096,43.662968,-79.475828
35201292,114944,43.65948,-79.475751
35201293,110336,43.660035,-79.47242299999999
35201294,170155,43.657187,-79.475944
35201295,138240,43.656832,-79.471284
35201297,103987,43.654472,-79.469339
35201298,91477,43.654984999999996,-79.468334
35201312,93952,43.639599,-79.467748
35201313,89344,43.651245,-79.457123
35201314,97536,43.649217,-79.45548199999999
35201315,130645,43.648226,-79.45338000000001
35201316,93611,43.649229999999996,-79.451424
35201317,77568,43.646741,-79.451107
35201318,103168,43.646522999999995,-79.45541
35201319,76288,43.64457,-79.45392199999999
35201320,85248,43.642876,-79.453138
35201321,79232,43.64465,-79.450407
35201322,75008,43.64284,-79.44924
35201323,98816,43.643768,-79.44528100000001
35201324,99584,43.642790999999995,-79.444929
35201325,96512,43.642014,-79.44459300000001
35201326,64128,43.641247,-79.443747
35201327,41088,43.639853,-79.443134
35201328,43264,43.639739,-79.445286
35201329,42709,43.638475,-79.444512
35201331,31424,43.638000000000005,-79.44120600000001
35201332,39552,43.63815,-79.439871
35201333,28672,43.637558,-79.438214
35201334,38560,43.637836,-79.436877
35201337,31296,43.638907,-79.43805
35201338,31808,43.639773999999996,-79.438385
35201339,44928,43.641512,-79.437696
35201347,78464,43.644709999999996,-79.43893100000001
35201348,114432,43.644158000000004,-79.44102600000001
35201349,92587,43.645877,-79.441673
35201350,97280,43.645016,-79.44575
35201351,95488,43.646321,-79.446279
35201352,95488,43.647269,-79.446617
35201353,111872,43.648140000000005,-79.446955
35201354,105216,43.649009,-79.447315
35201355,66816,43.65037,-79.446627
35201356,78336,43.650483,-79.448739
35201357,66432,43.652134000000004,-79.44995300000001
35201358,80256,43.652167999999996,-79.453446
35201359,65152,43.654866,-79.452722
35201360,61653,43.654844,-79.455084
35201361,63264,43.656655,-79.455217
35201362,36553,43.657467,-79.45173
35201363,76160,43.658845,-79.4543
35201364,82176,43.658167,-79.457139
35201365,87808,43.66012,-79.456239
35201368,109824,43.661209,-79.45904300000001
35201369,70144,43.663371999999995,-79.4599
35201370,115456,43.660413,-79.46045600000001
35201371,72832,43.660098,-79.461618
35201372,78336,43.660052,-79.46355600000001
35201373,137728,43.659396,-79.465311
35201374,91392,43.658846000000004,-79.467437
35201375,81408,43.661833,-79.46814300000001
35201376,69632,43.662489,-79.464928
35201377,50048,43.664558,-79.46585
35201378,67328,43.665717,-79.466656
35201379,74688,43.664163,-79.469995
35201380,63616,43.666294,-79.470647
35201381,52032,43.669026,-79.479672
35201383,72448,43.67699,-79.47632
35201384,83968,43.677578999999994,-79.47908100000001
35201387,36480,43.682122,-79.481664
35201388,69632,43.681396,-79.48397800000001
35201389,71808,43.679396000000004,-79.486879
35201390,64213,43.680793,-79.490204
35201391,86528,43.673653,-79.484536
35201393,57472,43.687083,-79.480609
35201394,63104,43.685837,-79.47508
35201395,52480,43.688469,-79.475424
35201396,30336,43.681723999999996,-79.472822
35201397,68096,43.680254,-79.47721899999999
35201398,74752,43.678017,-79.474113
35201399,57408,43.669845,-79.46536400000001
35201400,54592,43.670393,-79.461956
35201401,67520,43.666218,-79.463815
35201402,64640,43.664228,-79.46248
35201403,74240,43.656614000000005,-79.46015799999999
35201404,32640,43.656735,-79.458687
35201405,46848,43.653764,-79.458371
35201406,76032,43.654146000000004,-79.449003
35201407,88320,43.648359,-79.442573
35201408,82048,43.642112,-79.439719
35201409,68523,43.641101,-79.44046999999999
35201410,72960,43.646619,-79.435261
35201411,71475,43.646253,-79.431304
35201412,65536,43.645185,-79.428934
35201413,91648,43.646357,-79.42746
35201414,82688,43.646972999999996,-79.425065
35201415,86272,43.648274,-79.426986
35201416,58624,43.648934000000004,-79.425368
35201417,72363,43.650473,-79.42631
35201418,55808,43.650252,-79.428608
35201419,76032,43.648477,-79.42858199999999
35201420,81152,43.651973999999996,-79.429078
35201421,54656,43.652482,-79.426911
35201422,68864,43.65295,-79.424104
35201423,72704,43.651188,-79.42339799999999
35201426,95232,43.653594,-79.418769
35201427,73984,43.65193,-79.41720500000001
35201428,63232,43.652798,-79.416412
35201429,71936,43.652817,-79.41529
35201430,75008,43.653401,-79.413278
35201431,63936,43.654632,-79.41396800000001
35201432,77056,43.653501,-79.41115699999999
35201433,71808,43.653757,-79.40993
35201434,82688,43.654281,-79.40876899999999
35201435,72576,43.65418,-79.40773100000001
35201436,36608,43.654534999999996,-79.404344
35201437,57216,43.655782,-79.40602700000001
35201438,102144,43.652175,-79.412369
35201439,75520,43.647357,-79.4151
35201440,86613,43.647586,-79.417441
35201441,94976,43.648416,-79.419384
35201442,86016,43.646719,-79.421409
35201443,62592,43.648492,-79.421756
35201444,65792,43.648322,-79.42353100000001
35201445,78592,43.650015,-79.422652
35201446,52512,43.650258,-79.420456
35201447,84736,43.65065,-79.418604
35201448,66304,43.64508,-79.41907900000001
35201449,66560,43.644661,-79.42156999999999
35201450,71851,43.644676000000004,-79.424118
35201451,69376,43.644286,-79.425934
35201452,73600,43.643358,-79.427921
35201453,65824,43.642241999999996,-79.42375799999999
35201459,32896,43.635484000000005,-79.431242
35201460,51968,43.634699,-79.43171099999999
35201463,42496,43.635632,-79.436272
35201464,31872,43.635403000000004,-79.437374
35201466,86699,43.638194,-79.45620500000001
35201467,101632,43.640834999999996,-79.452573
35201468,74155,43.640183,-79.447779
35201469,76117,43.637908,-79.4757
35201471,57920,43.642901,-79.473623
35201477,139776,43.645843,-79.47764699999999
35201478,119552,43.647107,-79.475688
35201479,67328,43.64737,-79.477654
35201480,136704,43.649604,-79.47819100000001
35201481,70912,43.649915,-79.475779
35201482,114432,43.65262,-79.478464
35201483,124160,43.653310999999995,-79.47588
35201485,115968,43.650124,-79.472429
35201486,86784,43.647372,-79.47393000000001
35201487,179712,43.654174,-79.48159799999999
35201488,139008,43.656408,-79.480067
35201489,142336,43.652919,-79.482507
35201490,187904,43.655916999999995,-79.48546400000001
35201491,88832,43.656044,-79.486513
35201492,130304,43.655695,-79.489166
35201493,157952,43.654056,-79.489939
35201494,120064,43.658403,-79.489983
35201495,251904,43.653797999999995,-79.497775
35201496,103083,43.650828999999995,-79.497505
35201497,184832,43.650618,-79.504243
35201498,336896,43.654912,-79.50639100000001
35201499,217088,43.655468,-79.509827
35201500,194560,43.653387,-79.512539
35201501,196608,43.657129,-79.512438
35201502,140800,43.654617,-79.518174
35201503,186368,43.653195000000004,-79.516506
35201504,226816,43.651084999999995,-79.51469300000001
35201505,187392,43.648680999999996,-79.515371
35201506,215296,43.65003,-79.508898
35201507,122624,43.64535,-79.512507
35201508,155136,43.646266,-79.50716800000001
35201509,189696,43.643295,-79.50540600000001
35201510,175360,43.642575,-79.510932
35201511,141824,43.640515,-79.515371
35201512,126720,43.638544,-79.518429
35201513,126208,43.636142,-79.5128
35201514,86528,43.637365,-79.508853
35201515,99072,43.633599,-79.50989100000001
35201516,107520,43.630702,-79.509265
35201517,102656,43.628707,-79.514318
35201518,86272,43.626622,-79.51236899999999
35201519,69973,43.624038,-79.517849
35201520,84864,43.62417,-79.510755
35201521,84992,43.627399,-79.506934
35201522,39104,43.624759999999995,-79.503412
35201523,82176,43.628440000000005,-79.503387
35201524,91904,43.628908,-79.499707
35201525,79104,43.626379,-79.497592
35201526,99584,43.626108,-79.493966
35201532,67328,43.611336,-79.49893900000001
35201541,94976,43.609453,-79.49278699999999
35201542,114944,43.606491999999996,-79.492469
35201543,93013,43.606972999999996,-79.497201
35201544,89088,43.605365,-79.496532
35201545,65792,43.603611,-79.49588100000001
35201547,87040,43.609093,-79.49808
35201548,82688,43.611725,-79.493854
35201552,79360,43.59922,-79.506412
35201553,53760,43.598732,-79.510239
35201554,61312,43.596517999999996,-79.510138
35201555,89856,43.596783,-79.505849
35201556,56960,43.595276,-79.504168
35201557,46112,43.602829,-79.493601
35201558,98560,43.597467,-79.50211
35201559,28928,43.600511,-79.50027800000001
35201560,52352,43.60008,-79.50295
35201563,47232,43.595589000000004,-79.522162
35201564,50560,43.598532,-79.52153
35201565,56192,43.598009999999995,-79.523975
35201566,75435,43.599787,-79.526901
35201567,92288,43.597124,-79.52956
35201568,63552,43.596579,-79.52654
35201569,63936,43.593854,-79.527663
35201570,46208,43.594967,-79.524272
35201571,98475,43.592449,-79.52196500000001
35201572,52352,43.5912,-79.52676600000001
35201573,47155,43.590196,-79.530439
35201574,72448,43.591642,-79.534403
35201575,69888,43.593437,-79.53170300000001
35201576,48640,43.5939,-79.535653
35201577,80128,43.591646000000004,-79.53782
35201578,65152,43.589386,-79.53868299999999
35201579,58880,43.591366,-79.542509
35201580,60032,43.588674,-79.54199399999999
35201581,63616,43.59015,-79.544698
35201582,86016,43.588511,-79.53717900000001
35201583,98688,43.5962,-79.551296
35201584,84736,43.596552,-79.54565699999999
35201585,86784,43.59838,-79.549284
35201586,69760,43.599342,-79.54594200000001
35201587,100608,43.602255,-79.54820699999999
35201588,75520,43.603322,-79.543243
35201589,97920,43.605684000000004,-79.543348
35201590,82261,43.604512,-79.539172
35201591,85760,43.594335,-79.54451999999999
35201592,80128,43.605175,-79.534216
35201593,77568,43.605133,-79.53080899999999
35201594,97024,43.608021,-79.532964
35201595,84224,43.610256,-79.530569
35201596,94805,43.608227,-79.537396
35201597,80128,43.61209,-79.536952
35201598,90112,43.610857,-79.54271700000001
35201599,91520,43.608321000000004,-79.54245300000001
35201600,54528,43.608754,-79.54678
35201601,68608,43.609384000000006,-79.550708
35201602,100608,43.606026,-79.549236
35201603,108800,43.604923,-79.553435
35201604,123904,43.601683,-79.552184
35201605,88448,43.607296999999996,-79.554573
35201607,67243,43.629816999999996,-79.559407
35201608,113152,43.631509,-79.563639
35201609,108032,43.633689000000004,-79.56533400000002
35201610,65408,43.629207,-79.570192
35201611,157184,43.630492,-79.572731
35201612,156160,43.628292,-79.576144
35201613,68992,43.631126,-79.575864
35201614,60160,43.632409,-79.577449
35201615,186880,43.631954,-79.581204
35201616,154624,43.636218,-79.578354
35201617,90624,43.633339,-79.58306999999999
35201620,80384,43.642720000000004,-79.578192
35201621,63147,43.640032,-79.584202
35201622,102656,43.642521,-79.58434100000001
35201623,63936,43.640119,-79.586264
35201624,94592,43.645188,-79.586877
35201625,110080,43.646766,-79.582925
35201626,86272,43.646262,-79.57921400000001
35201627,96512,43.649255,-79.580392
35201629,101120,43.651412,-79.575089
35201630,106496,43.650032,-79.572474
35201631,72021,43.647391,-79.57
35201632,108544,43.645612,-79.572872
35201634,90880,43.644191,-79.575585
35201635,96512,43.642237,-79.572009
35201636,102912,43.640803000000005,-79.569177
35201641,58240,43.642245,-79.564255
35201647,101248,43.642846,-79.555115
35201648,129280,43.643587,-79.551932
35201649,113152,43.646798,-79.550668
35201650,135168,43.642455,-79.547487
35201652,109824,43.642398,-79.54365200000001
35201653,133632,43.648669,-79.54238199999999
35201654,134656,43.646512,-79.539582
35201656,95488,43.642848,-79.538136
35201657,85248,43.63775,-79.541044
35201658,105216,43.637871999999994,-79.545124
35201659,106240,43.637187,-79.548835
35201660,109056,43.640088,-79.548728
35201661,99840,43.635484999999996,-79.55389
35201662,100096,43.633787,-79.54644499999999
35201663,77619,43.632345,-79.53662800000001
35201664,105600,43.639499,-79.527132
35201665,86272,43.624996,-79.525605
35201666,92160,43.634051,-79.51737299999999
35201667,63616,43.621499,-79.522853
35201670,41344,43.602899,-79.516076
35201672,60352,43.600016,-79.514833
35201673,58880,43.599337,-79.517903
35201674,74496,43.601762,-79.521112
35201675,91392,43.642571000000004,-79.524191
35201676,119552,43.643446000000004,-79.519438
35201690,97792,43.652390999999994,-79.523551
35201691,171520,43.654821000000005,-79.532432
35201692,144896,43.656428000000005,-79.524666
35201693,220774,43.661269,-79.52759499999999
35201694,63168,43.662184,-79.520985
35201695,48640,43.664558,-79.520689
35201696,70976,43.6679,-79.514563
35201697,231936,43.668286,-79.518526
35201698,52907,43.665521999999996,-79.523364
35201699,244224,43.670468,-79.522765
35201700,95872,43.665310999999996,-79.528038
35201701,222720,43.664883,-79.535152
35201702,192000,43.659775,-79.53222099999999
35201703,152832,43.658803999999996,-79.538449
35201704,215552,43.663090999999994,-79.540948
35201705,110592,43.662296000000005,-79.54584100000001
35201706,97024,43.662562,-79.550702
35201707,132608,43.660144,-79.552008
35201708,118016,43.664784000000004,-79.55490400000001
35201709,111360,43.664881,-79.56083100000001
35201710,122624,43.668506,-79.561923
35201711,141824,43.66953,-79.557518
35201712,146944,43.670532,-79.555033
35201713,160000,43.673608,-79.555802
35201714,56128,43.675771000000005,-79.552876
35201717,32256,43.680284,-79.554518
35201718,143360,43.681740000000005,-79.551214
35201719,98304,43.683254999999996,-79.556899
35201720,85760,43.686372999999996,-79.560897
35201721,57728,43.683518,-79.562264
35201722,49152,43.681825,-79.565077
35201723,65920,43.679412,-79.56349300000001
35201724,93312,43.68054,-79.561362
35201725,79701,43.677065999999996,-79.561038
35201726,91904,43.678823,-79.567401
35201728,45269,43.675303,-79.565763
35201730,106240,43.671103,-79.565529
35201731,75520,43.663052,-79.56984399999999
35201732,91648,43.659677,-79.566776
35201734,103680,43.656766,-79.561415
35201735,44928,43.657368,-79.56576899999999
35201736,37530,43.653038,-79.56481
35201737,56704,43.653866,-79.562652
35201738,127659,43.651422,-79.557773
35201739,108032,43.654418,-79.557479
35201740,133120,43.654094,-79.553409
35201741,123392,43.649576,-79.552475
35201744,58496,43.647631,-79.56659
35201748,64896,43.654676,-79.57085500000001
35201749,101120,43.653525,-79.575998
35201750,88832,43.657949,-79.575018
35201751,121088,43.655196999999994,-79.57816600000001
35201752,100608,43.65609,-79.579999
35201753,98048,43.659002,-79.579741
35201754,100608,43.660755,-79.57836
35201755,89344,43.663466,-79.580472
35201756,110848,43.664163,-79.57569000000001
35201757,96939,43.668048,-79.577442
35201758,112640,43.668963,-79.581695
35201759,105344,43.663537,-79.582697
35201760,113664,43.661403,-79.585686
35201761,103168,43.658516999999996,-79.584707
35201762,105301,43.654109000000005,-79.58651
35201779,44117,43.68083,-79.57453199999999
35201781,66048,43.681453999999995,-79.568784
35201782,88320,43.681363,-79.57180600000001
35201783,84992,43.683777,-79.570966
35201784,67200,43.68535,-79.57031500000001
35201785,56448,43.684298,-79.56596
35201786,94976,43.688326,-79.56642
35201787,84992,43.691097,-79.565015
35201788,73472,43.692033,-79.56014
35201789,52651,43.694583,-79.56183100000001
35201790,66944,43.695965,-79.56290200000001
35201791,55552,43.692809000000004,-79.567981
35201792,79360,43.699146,-79.558213
35201793,73216,43.700275,-79.554815
35201802,85248,43.688828,-79.55801
35201803,105216,43.687655,-79.55337800000001
35201804,125440,43.685355,-79.550987
35201805,130048,43.686331,-79.547549
35201806,124075,43.685790000000004,-79.54319699999999
35201807,94976,43.689913,-79.546789
35201816,82176,43.701547,-79.55113399999999
35201817,85248,43.703677,-79.555524
35201818,81835,43.712519,-79.549195
35201819,79488,43.714064,-79.550049
35201820,81664,43.714904,-79.545766
35201821,61152,43.719462,-79.544861
35201822,55744,43.71928,-79.554288
35201823,73472,43.721988,-79.551528
35201824,85760,43.72341,-79.553714
35201825,60032,43.725887,-79.55329499999999
35201826,62912,43.724453000000004,-79.557379
35201827,83456,43.722842,-79.56165899999999
35201828,84992,43.725209,-79.563019
35201829,82688,43.722938,-79.565626
35201830,83072,43.722106,-79.569781
35201831,85888,43.719367999999996,-79.566823
35201832,91392,43.717396,-79.568439
35201833,81664,43.716922,-79.564989
35201834,64128,43.714591999999996,-79.566804
35201835,46592,43.715212,-79.5612
35201838,48512,43.719541,-79.558823
35201839,78592,43.719722,-79.562371
35201840,75264,43.720003999999996,-79.579814
35201841,18144,43.725125,-79.569886
35201842,79104,43.724647,-79.575451
35201843,68864,43.726684999999996,-79.572197
35201844,82688,43.730604,-79.572781
35201845,97280,43.729323,-79.56786899999999
35201846,88256,43.732657,-79.56849100000001
35201847,96512,43.732797999999995,-79.572422
35201848,81664,43.726939,-79.56721
35201849,55680,43.729779,-79.576329
35201850,82688,43.726547,-79.578216
35201851,52608,43.727692,-79.58050899999999
35201852,64896,43.730618,-79.585864
35201853,39488,43.733354999999996,-79.584694
35201854,48213,43.735779,-79.585427
35201855,87296,43.737614,-79.58578100000001
35201856,17783,43.739352000000004,-79.58354
35201857,55936,43.738657,-79.579217
35201858,63573,43.740601,-79.578115
35201859,83541,43.739647999999995,-79.572513
35201860,63360,43.744771,-79.577057
35201861,78976,43.742816999999995,-79.572405
35201862,70144,43.739798,-79.56878499999999
35201863,54368,43.736796999999996,-79.568998
35201864,72192,43.737446000000006,-79.575645
35201868,62592,43.744935,-79.55333
35201869,51200,43.745703999999996,-79.559437
35201872,60288,43.749928999999995,-79.560924
35201874,54016,43.749668,-79.564573
35201875,52672,43.748906,-79.567059
35201876,55040,43.744808,-79.562066
35201877,65152,43.75193,-79.569135
35201879,64768,43.755041999999996,-79.574802
35201880,87808,43.755533,-79.578973
35201881,79616,43.757542,-79.574831
35201882,64384,43.758034,-79.572005
35201883,53760,43.757352000000004,-79.56863299999999
35201884,68864,43.755365999999995,-79.56529599999999
35201885,52096,43.753417999999996,-79.56695
35201886,61248,43.752937,-79.563171
35201887,64384,43.753097,-79.560576
35201888,45440,43.750333000000005,-79.556798
35201889,65408,43.757025,-79.564311
35201890,65792,43.762484,-79.561762
35201892,50496,43.749382000000004,-79.550329
35201893,81152,43.747876,-79.547214
35201894,65408,43.746838000000004,-79.551396
35201895,75520,43.742981,-79.547536
35201896,79488,43.746699,-79.544876
35201900,75776,43.744218,-79.534564
35201901,68736,43.743809000000006,-79.53870400000001
35201902,52864,43.744452,-79.53998299999999
35201903,58112,43.743169,-79.540972
35201904,72832,43.73966,-79.542863
35201905,65792,43.740235,-79.538849
35201906,74496,43.737283000000005,-79.536211
35201907,75008,43.735458,-79.537598
35201908,88576,43.736227,-79.543092
35201909,83712,43.734987,-79.546283
35201912,23040,43.728522,-79.547787
35201913,91819,43.730976,-79.542097
35201914,64768,43.720507,-79.538765
35201915,82688,43.722758,-79.53554799999999
35201916,83200,43.718937,-79.534183
35201917,84992,43.722406,-79.53146
35201919,65152,43.717143,-79.535034
35201920,69888,43.711607,-79.53475
35201935,90112,43.709275,-79.517519
35201936,100096,43.711000000000006,-79.520196
35201937,95488,43.711559,-79.52493
35201938,89856,43.708009000000004,-79.525749
35201939,79104,43.712575,-79.516127
35201940,85120,43.710074,-79.513651
35201950,77312,43.71266,-79.500528
35201951,89856,43.713095,-79.494241
35201952,69035,43.716551,-79.494948
35201953,74496,43.715512,-79.500926
35201955,29003,43.71168,-79.504566
35201958,54208,43.722657,-79.49028
35201959,53965,43.721468,-79.499709
35201960,47232,43.722367,-79.494904
35201961,46797,43.726731,-79.492829
35201962,67072,43.724513,-79.4989
35201963,80640,43.727846,-79.50032900000001
35201964,75520,43.725289000000004,-79.503857
35201965,92416,43.729503,-79.503796
35201966,85760,43.731561,-79.505581
35201967,77056,43.733521,-79.502607
35201968,61312,43.734975,-79.507134
35201969,58496,43.73785,-79.50484200000001
35201970,79872,43.73742,-79.507533
35201971,74240,43.739385,-79.5071
35201972,59264,43.73722,-79.51084
35201973,65280,43.740921,-79.511328
35201976,68224,43.744765,-79.51038199999999
35201977,44000,43.747104,-79.51114
35201979,66048,43.744852,-79.50599799999999
35201983,60288,43.743261,-79.503375
35201984,46592,43.741826,-79.504406
35201985,67328,43.742371999999996,-79.50654300000001
35201986,86528,43.739903999999996,-79.50249699999999
35201987,85760,43.73619,-79.49931600000001
35201988,87296,43.738698,-79.498635
35201989,49280,43.740333,-79.493167
35201992,60032,43.742241,-79.487436
35201993,64384,43.743609,-79.487667
35201996,73472,43.747479999999996,-79.491293
35201997,70912,43.746864,-79.494295
35201998,69888,43.749984000000005,-79.49171899999999
35201999,44416,43.750809999999994,-79.489412
35202000,84395,43.753592,-79.493737
35202001,33109,43.755346,-79.490098
35202002,60800,43.755547,-79.493865
